country,latitude,longitude,year,KILL,POLPRIS,TORT,ASSN,FORMOV,DOMMOV,SPEECH,ELECSD,RELFRE,WORKER
Bahamas,25.03428,-77.39628,2010,1,2,1,2,2,2,2,2,2,1
Bahamas,25.03428,-77.39628,2011,1,2,1,2,2,2,2,1,2,1
Bahrain,25.930414,50.637772,1981,1,1,1,0,1,2,0,1,2,0
Bahrain,25.930414,50.637772,1982,2,1,1,0,1,2,1,0,0,1
Bahrain,25.930414,50.637772,1983,2,1,0,0,1,2,1,0,1,1
Bahrain,25.930414,50.637772,1984,2,0,1,0,1,2,0,0,1,0
Bahrain,25.930414,50.637772,1985,2,0,1,0,0,2,0,0,0,0
Bahrain,25.930414,50.637772,1986,2,0,2,0,1,2,1,0,1,1
Bahrain,25.930414,50.637772,1987,2,0,1,0,1,2,0,0,1,0
Bahrain,25.930414,50.637772,1988,2,1,1,0,1,2,0,0,1,1
Bahrain,25.930414,50.637772,1989,2,1,0,0,1,2,1,0,1,1
Bahrain,25.930414,50.637772,1990,2,0,1,0,1,2,0,0,1,0
Bahrain,25.930414,50.637772,1991,2,0,2,0,1,2,0,0,2,0
Bahrain,25.930414,50.637772,1992,2,0,2,0,1,2,0,0,1,0
Bahrain,25.930414,50.637772,1993,2,0,1,0,1,2,1,0,2,0
Bahrain,25.930414,50.637772,1994,2,1,1,0,1,2,0,0,1,0
Bahrain,25.930414,50.637772,1995,1,1,0,0,1,2,0,0,0,0
Bahrain,25.930414,50.637772,1996,1,0,0,0,1,2,1,0,1,0
Bahrain,25.930414,50.637772,1997,2,0,1,0,1,2,1,0,1,0
Bahrain,25.930414,50.637772,1998,1,0,0,0,1,1,0,0,1,1
Bahrain,25.930414,50.637772,1999,2,0,1,0,1,2,1,0,1,0
Bahrain,25.930414,50.637772,2000,1,0,0,0,1,2,0,0,0,1
Bahrain,25.930414,50.637772,2001,2,1,1,0,1,2,1,0,1,0
Bahrain,25.930414,50.637772,2002,2,2,1,0,1,2,1,0,1,1
Bahrain,25.930414,50.637772,2003,2,2,1,0,2,2,0,0,1,1
Bahrain,25.930414,50.637772,2004,2,1,1,1,1,2,0,0,1,1
Bahrain,25.930414,50.637772,2005,2,1,1,0,1,2,0,0,0,0
Bahrain,25.930414,50.637772,2006,2,1,1,1,1,2,0,0,0,0
Bahrain,25.930414,50.637772,2007,2,1,1,1,1,2,0,1,0,1
Bahrain,25.930414,50.637772,2008,2,1,1,0,2,2,0,0,2,1
Bahrain,25.930414,50.637772,2009,2,2,1,0,2,2,0,0,1,0
Bahrain,25.930414,50.637772,2010,2,1,0,0,2,1,0,0,1,0
Bahrain,25.930414,50.637772,2011,0,0,0,0,2,1,0,0,0,0
Bangladesh,23.684994,90.356331,1981,2,0,1,2,1,2,1,1,2,1
Bangladesh,23.684994,90.356331,1982,1,1,1,1,1,2,0,0,1,2
Bangladesh,23.684994,90.356331,1983,1,1,1,1,1,1,0,0,0,2
Bangladesh,23.684994,90.356331,1984,1,1,1,1,1,2,0,0,0,1
Bangladesh,23.684994,90.356331,1985,1,0,1,1,1,2,0,0,0,2
Bangladesh,23.684994,90.356331,1986,1,1,1,1,1,2,0,1,2,1
Bangladesh,23.684994,90.356331,1987,0,1,1,1,1,2,0,1,2,1
Bangladesh,23.684994,90.356331,1988,0,1,1,1,1,2,1,1,1,2
Bangladesh,23.684994,90.356331,1989,1,1,1,1,1,1,1,1,1,2
Bangladesh,23.684994,90.356331,1990,0,0,1,1,1,1,0,0,0,1
Bangladesh,23.684994,90.356331,1991,1,1,0,2,1,2,1,1,2,1
Bangladesh,23.684994,90.356331,1992,0,0,0,1,1,2,1,1,1,1
Bangladesh,23.684994,90.356331,1993,1,1,1,1,1,2,1,0,0,1
Bangladesh,23.684994,90.356331,1994,1,0,0,1,1,2,0,1,1,1
Bangladesh,23.684994,90.356331,1995,1,0,0,1,2,2,1,1,1,1
Bangladesh,23.684994,90.356331,1996,1,1,0,1,2,2,1,1,1,1
Bangladesh,23.684994,90.356331,1997,1,1,0,1,2,2,1,1,1,1
Bangladesh,23.684994,90.356331,1998,0,0,1,1,2,2,1,0,1,1
Bangladesh,23.684994,90.356331,1999,1,1,0,1,1,2,1,1,2,1
Bangladesh,23.684994,90.356331,2000,0,1,0,0,1,2,0,1,2,1
Bangladesh,23.684994,90.356331,2001,1,1,0,0,1,2,1,1,1,2
Bangladesh,23.684994,90.356331,2002,0,0,0,0,1,1,1,2,2,0
Bangladesh,23.684994,90.356331,2003,0,0,0,0,1,2,0,2,1,0
Bangladesh,23.684994,90.356331,2004,0,0,0,1,1,2,0,2,1,0
Bangladesh,23.684994,90.356331,2005,0,0,0,1,1,2,1,2,1,0
Bangladesh,23.684994,90.356331,2006,0,0,0,1,1,1,1,2,1,0
Bangladesh,23.684994,90.356331,2007,0,0,0,0,2,1,0,2,1,0
Bangladesh,23.684994,90.356331,2008,0,0,0,0,2,1,1,1,2,0
Bangladesh,23.684994,90.356331,2009,0,0,0,1,2,1,1,1,1,0
Bangladesh,23.684994,90.356331,2010,0,1,0,1,2,1,0,1,1,1
Bangladesh,23.684994,90.356331,2011,0,1,0,1,2,1,1,1,1,0
Barbados,13.193887,-59.543198,1981,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1982,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1983,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1984,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1985,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1986,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1987,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1988,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1989,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1990,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1991,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1992,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1993,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1994,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1995,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1996,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1997,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1998,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,1999,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,2000,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,2001,2,2,1,2,2,2,2,2,2,2
Barbados,13.193887,-59.543198,2002,,,,,2,2,,,2,
Barbados,13.193887,-59.543198,2003,2,2,1,2,2,2,2,2,2,2
Barbados,13.193887,-59.543198,2004,2,2,1,2,2,2,2,2,2,2
Barbados,13.193887,-59.543198,2005,2,2,1,2,2,2,2,2,2,2
Barbados,13.193887,-59.543198,2006,1,2,1,2,2,2,2,2,2,2
Barbados,13.193887,-59.543198,2007,2,2,1,2,2,2,2,2,2,2
Barbados,13.193887,-59.543198,2008,2,1,1,2,2,2,1,2,0,2
Barbados,13.193887,-59.543198,2009,2,2,1,2,2,2,2,2,2,1
Barbados,13.193887,-59.543198,2010,2,2,1,2,2,2,2,2,2,1
Barbados,13.193887,-59.543198,2011,2,2,1,2,2,2,1,2,2,1
Belarus,53.709807,27.953389,1981,,,,,,,,,,
Belarus,53.709807,27.953389,1982,,,,,,,,,,
Belarus,53.709807,27.953389,1983,,,,,,,,,,
Belarus,53.709807,27.953389,1984,,,,,,,,,,
Belarus,53.709807,27.953389,1985,,,,,,,,,,
Belarus,53.709807,27.953389,1986,,,,,,,,,,
Belarus,53.709807,27.953389,1987,,,,,,,,,,
Belarus,53.709807,27.953389,1988,,,,,,,,,,
Belarus,53.709807,27.953389,1989,,,,,,,,,,
Belarus,53.709807,27.953389,1990,,,,,,,,,,
Belarus,53.709807,27.953389,1991,,,,,,,,,,
Belarus,53.709807,27.953389,1992,1,2,0,2,0,0,1,1,1,0
Belarus,53.709807,27.953389,1993,2,2,1,1,0,0,2,2,1,1
Belarus,53.709807,27.953389,1994,2,2,1,2,1,0,1,1,1,1
Belarus,53.709807,27.953389,1995,2,1,0,1,1,0,1,0,1,1
Belarus,53.709807,27.953389,1996,2,0,0,0,1,0,0,0,1,1
Belarus,53.709807,27.953389,1997,2,1,0,0,1,0,0,0,0,1
Belarus,53.709807,27.953389,1998,2,0,0,0,1,0,1,0,0,1
Belarus,53.709807,27.953389,1999,2,1,0,0,1,0,0,0,1,1
Belarus,53.709807,27.953389,2000,2,0,1,0,1,0,0,0,1,2
Belarus,53.709807,27.953389,2001,2,1,0,0,1,0,0,0,0,1
Belarus,53.709807,27.953389,2002,2,1,0,0,1,0,0,0,0,0
Belarus,53.709807,27.953389,2003,2,1,0,0,1,0,0,0,0,0
Belarus,53.709807,27.953389,2004,1,0,0,0,1,0,0,1,0,0
Belarus,53.709807,27.953389,2005,1,1,1,0,1,0,0,0,0,0
Belarus,53.709807,27.953389,2006,2,0,0,0,1,0,0,0,0,0
Belarus,53.709807,27.953389,2007,2,0,0,0,1,1,0,1,0,0
Belarus,53.709807,27.953389,2008,2,0,0,0,1,1,0,0,2,0
Belarus,53.709807,27.953389,2009,2,0,0,0,1,1,0,0,0,0
Belarus,53.709807,27.953389,2010,1,0,0,0,1,1,0,0,0,0
Belarus,53.709807,27.953389,2011,2,0,0,0,1,1,0,0,0,0
Belgium,50.503887,4.469936,1981,2,2,2,2,2,2,2,2,2,2
Belgium,50.503887,4.469936,1982,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1983,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1984,2,2,2,2,2,2,2,2,2,2
Belgium,50.503887,4.469936,1985,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1986,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1987,2,2,2,2,2,2,2,2,2,2
Belgium,50.503887,4.469936,1988,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1989,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1990,2,2,2,2,2,2,2,2,2,2
Belgium,50.503887,4.469936,1991,2,2,2,2,2,2,2,2,2,2
Belgium,50.503887,4.469936,1992,2,2,2,2,2,2,2,2,1,2
Belgium,50.503887,4.469936,1993,2,2,2,2,2,2,2,2,2,2
Belgium,50.503887,4.469936,1994,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1995,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1996,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1997,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1998,2,2,1,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,1999,2,2,1,2,2,2,1,2,1,2
Belgium,50.503887,4.469936,2000,2,2,2,2,2,2,1,2,1,2
Belgium,50.503887,4.469936,2001,2,2,1,2,2,2,1,2,1,2
Belgium,50.503887,4.469936,2002,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,2003,2,2,2,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,2004,2,2,1,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,2005,2,2,2,2,2,2,1,2,1,2
Belgium,50.503887,4.469936,2006,2,2,2,2,2,2,1,2,1,2
Belgium,50.503887,4.469936,2007,2,2,2,2,2,2,1,2,1,2
Belgium,50.503887,4.469936,2008,2,2,1,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,2009,2,2,1,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,2010,2,2,1,2,2,2,1,2,2,2
Belgium,50.503887,4.469936,2011,2,2,2,2,2,2,1,2,1,2
Belize,17.189877,-88.49765,1981,2,2,2,2,2,2,0,1,2,2
Belize,17.189877,-88.49765,1982,2,2,2,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1983,2,2,2,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1984,2,2,1,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1985,2,2,2,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1986,2,2,2,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1987,2,2,1,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1988,2,2,2,2,2,2,2,2,2,2
Belize,17.189877,-88.49765,1989,2,2,2,2,2,2,2,2,2,2
Belize,17.189877,-88.49765,1990,2,2,1,2,2,2,2,2,2,2
Belize,17.189877,-88.49765,1991,2,2,2,2,2,2,2,2,2,2
Belize,17.189877,-88.49765,1992,2,2,2,2,2,2,2,2,2,2
Belize,17.189877,-88.49765,1993,1,2,1,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1994,2,2,1,2,2,2,2,2,2,2
Belize,17.189877,-88.49765,1995,2,2,1,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1996,2,2,1,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1997,2,2,1,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1998,2,2,1,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,1999,2,2,1,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,2000,1,2,0,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,2001,2,2,1,2,2,2,1,2,2,2
Belize,17.189877,-88.49765,2002,1,2,1,1,2,2,1,2,2,1
Belize,17.189877,-88.49765,2003,1,2,1,2,2,2,2,2,2,1
Belize,17.189877,-88.49765,2004,1,2,0,2,2,2,2,2,2,1
Belize,17.189877,-88.49765,2005,1,2,0,2,2,2,2,2,2,1
Belize,17.189877,-88.49765,2006,2,2,0,2,2,2,2,2,2,1
Belize,17.189877,-88.49765,2007,2,2,1,2,2,2,2,2,2,1
Belize,17.189877,-88.49765,2008,1,2,1,2,2,2,1,2,2,1
Belize,17.189877,-88.49765,2009,1,2,1,2,2,2,2,2,2,1
Belize,17.189877,-88.49765,2010,1,2,1,2,2,2,2,2,2,2
Belize,17.189877,-88.49765,2011,2,2,1,2,2,2,2,2,2,2
Benin,9.30769,2.315834,1981,2,0,1,0,2,2,0,1,0,0
Benin,9.30769,2.315834,1982,2,1,2,0,2,2,0,1,1,0
Benin,9.30769,2.315834,1983,2,1,1,1,2,2,0,0,1,0
Benin,9.30769,2.315834,1984,2,1,1,1,2,2,0,1,1,0
Benin,9.30769,2.315834,1985,2,0,0,1,2,2,0,1,1,1
Benin,9.30769,2.315834,1986,2,1,1,0,2,2,0,1,1,0
Benin,9.30769,2.315834,1987,1,0,1,0,2,2,0,1,2,0
Benin,9.30769,2.315834,1988,1,0,0,0,2,2,0,0,2,0
Benin,9.30769,2.315834,1989,2,0,1,1,2,2,1,0,2,1
Benin,9.30769,2.315834,1990,2,2,2,1,2,2,1,1,2,0
Benin,9.30769,2.315834,1991,2,2,2,2,2,2,2,2,2,1
Benin,9.30769,2.315834,1992,2,1,1,2,2,1,1,2,2,1
Benin,9.30769,2.315834,1993,2,2,2,2,2,1,1,1,2,1
Benin,9.30769,2.315834,1994,2,1,1,2,2,1,2,2,2,1
Benin,9.30769,2.315834,1995,2,2,2,1,2,1,2,2,2,1
Benin,9.30769,2.315834,1996,2,2,2,2,2,1,1,2,2,1
Benin,9.30769,2.315834,1997,2,2,2,2,2,1,1,2,2,1
Benin,9.30769,2.315834,1998,1,2,2,2,2,1,2,2,2,2
Benin,9.30769,2.315834,1999,2,2,2,2,2,1,1,2,2,1
Benin,9.30769,2.315834,2000,2,2,1,2,2,1,2,2,2,2
Benin,9.30769,2.315834,2001,2,2,1,2,2,1,1,2,2,1
Benin,9.30769,2.315834,2002,2,2,1,1,2,1,1,2,2,1
Benin,9.30769,2.315834,2003,2,2,0,2,2,1,1,1,2,1
Benin,9.30769,2.315834,2004,2,2,1,2,2,1,1,1,2,1
Benin,9.30769,2.315834,2005,2,2,1,1,2,1,1,1,2,1
Benin,9.30769,2.315834,2006,2,1,1,2,2,1,1,2,2,1
Benin,9.30769,2.315834,2007,1,2,0,1,0,2,1,2,2,1
Benin,9.30769,2.315834,2008,2,2,0,1,0,2,0,1,1,1
Benin,9.30769,2.315834,2009,1,2,0,1,0,2,1,1,2,1
Benin,9.30769,2.315834,2010,1,2,0,1,0,2,1,1,2,1
Benin,9.30769,2.315834,2011,1,2,0,1,0,2,1,2,2,1
Bhutan,27.514162,90.433601,1981,2,2,2,0,2,2,1,0,2,0
Bhutan,27.514162,90.433601,1982,2,2,1,0,2,2,1,0,2,0
Bhutan,27.514162,90.433601,1983,2,2,1,0,2,2,1,0,2,0
Bhutan,27.514162,90.433601,1984,2,2,2,0,2,2,1,0,2,0
Bhutan,27.514162,90.433601,1985,2,2,2,0,2,2,2,0,2,0
Bhutan,27.514162,90.433601,1986,2,2,2,1,2,2,2,1,2,0
Bhutan,27.514162,90.433601,1987,2,2,2,1,2,2,1,0,2,0
Bhutan,27.514162,90.433601,1988,2,2,2,0,2,2,1,0,2,0
Bhutan,27.514162,90.433601,1989,2,1,2,0,2,2,1,0,2,0
Bhutan,27.514162,90.433601,1990,1,0,2,0,2,2,0,0,1,0
Bhutan,27.514162,90.433601,1991,1,0,0,0,2,2,1,0,0,0
Bhutan,27.514162,90.433601,1992,1,0,0,0,2,2,1,0,1,0
Bhutan,27.514162,90.433601,1993,2,0,0,0,2,1,0,0,0,0
Bhutan,27.514162,90.433601,1994,1,0,1,0,2,1,1,0,0,0
Bhutan,27.514162,90.433601,1995,1,0,1,0,2,1,0,0,0,0
Bhutan,27.514162,90.433601,1996,2,0,2,0,2,2,0,0,0,0
Bhutan,27.514162,90.433601,1997,2,0,1,0,2,1,0,0,1,0
Bhutan,27.514162,90.433601,1998,2,0,1,0,2,2,0,0,0,0
Bhutan,27.514162,90.433601,1999,2,0,1,0,1,1,0,0,0,0
Bhutan,27.514162,90.433601,2000,1,0,1,0,2,2,0,0,0,0
Bhutan,27.514162,90.433601,2001,2,0,2,0,2,1,0,0,0,0
Bhutan,27.514162,90.433601,2002,2,0,1,0,2,2,0,0,0,0
Bhutan,27.514162,90.433601,2003,2,0,1,0,1,1,1,0,1,0
Bhutan,27.514162,90.433601,2004,2,0,2,1,1,1,1,0,0,0
Bhutan,27.514162,90.433601,2005,2,0,2,0,1,1,1,0,0,0
Bhutan,27.514162,90.433601,2006,2,0,2,0,1,1,1,0,0,0
Bhutan,27.514162,90.433601,2007,2,0,2,0,1,0,1,1,1,0
Bhutan,27.514162,90.433601,2008,2,0,1,0,1,0,1,0,2,0
Bhutan,27.514162,90.433601,2009,2,0,1,0,1,0,1,0,1,0
Bhutan,27.514162,90.433601,2010,2,0,1,0,2,0,1,0,1,0
Bhutan,27.514162,90.433601,2011,2,0,1,0,2,0,2,1,1,0
Bolivia,-16.290154,-63.588653,1981,1,0,0,0,0,0,1,0,0,1
Bolivia,-16.290154,-63.588653,1982,1,0,0,1,1,2,1,2,1,1
Bolivia,-16.290154,-63.588653,1983,1,1,1,2,2,2,2,2,2,2
Bolivia,-16.290154,-63.588653,1984,1,1,1,2,2,2,2,1,2,2
Bolivia,-16.290154,-63.588653,1985,2,0,0,1,2,2,1,1,2,1
Bolivia,-16.290154,-63.588653,1986,2,0,1,1,2,2,2,1,0,1
Bolivia,-16.290154,-63.588653,1987,2,1,1,1,2,2,1,1,0,1
Bolivia,-16.290154,-63.588653,1988,1,1,1,2,2,2,2,1,1,1
Bolivia,-16.290154,-63.588653,1989,2,2,1,2,2,2,2,1,0,1
Bolivia,-16.290154,-63.588653,1990,1,1,1,2,2,2,2,1,1,1
Bolivia,-16.290154,-63.588653,1991,2,2,1,2,2,2,2,1,2,1
Bolivia,-16.290154,-63.588653,1992,1,2,1,2,2,2,2,1,2,1
Bolivia,-16.290154,-63.588653,1993,1,2,1,2,2,2,2,1,0,1
Bolivia,-16.290154,-63.588653,1994,1,2,1,2,2,2,2,1,2,1
Bolivia,-16.290154,-63.588653,1995,1,1,1,2,2,2,2,1,2,1
Bolivia,-16.290154,-63.588653,1996,2,2,1,2,2,2,1,2,2,1
Bolivia,-16.290154,-63.588653,1997,2,2,1,2,2,2,1,2,2,1
Bolivia,-16.290154,-63.588653,1998,1,1,0,2,2,2,1,2,2,1
Bolivia,-16.290154,-63.588653,1999,2,2,1,2,2,2,1,2,1,1
Bolivia,-16.290154,-63.588653,2000,1,1,0,2,2,2,1,2,1,1
Bolivia,-16.290154,-63.588653,2001,2,2,1,2,2,2,1,2,1,1
Bolivia,-16.290154,-63.588653,2002,2,2,1,2,2,2,1,2,2,0
Bolivia,-16.290154,-63.588653,2003,0,2,0,1,2,2,1,2,2,0
Bolivia,-16.290154,-63.588653,2004,1,2,1,2,1,2,1,2,2,0
Bolivia,-16.290154,-63.588653,2005,1,2,1,2,2,2,1,1,2,0
Bolivia,-16.290154,-63.588653,2006,1,2,1,2,1,2,1,2,2,0
Bolivia,-16.290154,-63.588653,2007,1,2,1,1,2,2,1,2,2,0
Bolivia,-16.290154,-63.588653,2008,1,1,1,1,2,2,1,1,1,0
Bolivia,-16.290154,-63.588653,2009,2,1,1,2,2,2,1,2,2,0
Bolivia,-16.290154,-63.588653,2010,1,1,1,2,2,2,1,2,2,1
Bolivia,-16.290154,-63.588653,2011,1,1,1,1,2,2,1,2,2,1
Bosnia Herzegovenia,43.915886,17.679076,1981,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1982,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1983,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1984,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1985,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1986,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1987,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1988,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1989,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1990,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1991,,,,,,,,,,
Bosnia Herzegovenia,43.915886,17.679076,1992,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
Bosnia Herzegovenia,43.915886,17.679076,1993,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
Bosnia Herzegovenia,43.915886,17.679076,1994,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77
Bosnia Herzegovenia,43.915886,17.679076,1995,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Bosnia Herzegovenia,43.915886,17.679076,1996,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Bosnia Herzegovenia,43.915886,17.679076,1997,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Bosnia Herzegovenia,43.915886,17.679076,1998,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Bosnia Herzegovenia,43.915886,17.679076,1999,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Bosnia Herzegovenia,43.915886,17.679076,2000,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66
Bosnia Herzegovenia,43.915886,17.679076,2001,2,2,0,1,1,1,1,1,1,2
Bosnia Herzegovenia,43.915886,17.679076,2002,2,2,0,1,1,1,1,1,1,2
Bosnia Herzegovenia,43.915886,17.679076,2003,2,2,0,2,1,1,1,1,0,2
Bosnia Herzegovenia,43.915886,17.679076,2004,2,2,1,1,1,2,0,1,0,0
Bosnia Herzegovenia,43.915886,17.679076,2005,2,2,1,2,1,2,1,1,0,0
Bosnia Herzegovenia,43.915886,17.679076,2006,2,2,1,2,1,2,1,1,1,0
Bosnia Herzegovenia,43.915886,17.679076,2007,2,2,0,2,2,0,1,1,1,0
Bosnia Herzegovenia,43.915886,17.679076,2008,2,2,1,1,2,0,1,1,2,0
Bosnia Herzegovenia,43.915886,17.679076,2009,2,2,0,1,2,1,1,1,1,0
Bosnia Herzegovenia,43.915886,17.679076,2010,2,2,0,1,2,1,1,1,1,0
Bosnia Herzegovenia,43.915886,17.679076,2011,2,2,0,1,0,2,1,1,1,0
Botswana,-22.328474,24.684866,1981,2,2,2,2,2,2,2,2,2,1
Botswana,-22.328474,24.684866,1982,2,2,2,2,2,2,2,2,2,2
Botswana,-22.328474,24.684866,1983,1,2,1,2,2,2,2,2,2,2
Botswana,-22.328474,24.684866,1984,2,2,1,2,2,2,2,2,2,1
Botswana,-22.328474,24.684866,1985,2,2,2,2,2,2,2,2,2,2
Botswana,-22.328474,24.684866,1986,2,2,2,1,2,2,2,2,2,2
Botswana,-22.328474,24.684866,1987,2,2,1,2,2,2,2,2,2,1
Botswana,-22.328474,24.684866,1988,2,2,1,2,2,2,2,2,2,1
Botswana,-22.328474,24.684866,1989,2,2,1,2,2,2,2,2,2,1
Botswana,-22.328474,24.684866,1990,2,2,1,2,2,2,1,2,2,1
Botswana,-22.328474,24.684866,1991,2,2,1,2,2,2,0,2,2,0
Botswana,-22.328474,24.684866,1992,2,2,1,2,2,2,1,2,2,1
Botswana,-22.328474,24.684866,1993,1,2,1,2,2,2,1,2,2,1
Botswana,-22.328474,24.684866,1994,2,2,1,2,2,2,1,2,2,0
Botswana,-22.328474,24.684866,1995,1,2,1,2,2,2,2,2,2,0
Botswana,-22.328474,24.684866,1996,2,2,1,2,2,2,2,2,2,1
Botswana,-22.328474,24.684866,1997,2,2,1,2,2,1,2,2,2,1
Botswana,-22.328474,24.684866,1998,1,2,1,2,2,1,2,2,2,0
Botswana,-22.328474,24.684866,1999,2,2,1,2,2,1,2,2,2,1
Botswana,-22.328474,24.684866,2000,2,2,1,2,2,1,2,2,2,0
Botswana,-22.328474,24.684866,2001,2,2,1,2,2,1,1,2,2,1
Botswana,-22.328474,24.684866,2002,2,2,1,2,2,2,1,2,2,0
Botswana,-22.328474,24.684866,2003,2,2,1,2,2,2,1,1,2,0
Botswana,-22.328474,24.684866,2004,2,2,1,2,2,2,1,2,2,0
Botswana,-22.328474,24.684866,2005,2,2,1,2,2,2,1,2,2,0
Botswana,-22.328474,24.684866,2006,1,2,1,2,2,2,1,2,2,0
Botswana,-22.328474,24.684866,2007,2,2,1,2,1,2,1,2,2,0
Botswana,-22.328474,24.684866,2008,1,2,1,2,1,2,0,1,2,0
Botswana,-22.328474,24.684866,2009,1,2,1,2,1,2,1,2,2,0
Botswana,-22.328474,24.684866,2010,2,2,1,2,1,2,1,2,2,0
Botswana,-22.328474,24.684866,2011,1,2,2,2,1,2,1,2,2,0
Brazil,-14.235004,-51.92528,1981,0,1,1,2,2,2,1,1,2,0
Brazil,-14.235004,-51.92528,1982,0,2,0,2,2,2,2,2,1,0
Brazil,-14.235004,-51.92528,1983,1,2,0,1,2,2,2,2,2,0
Brazil,-14.235004,-51.92528,1984,0,2,0,1,2,2,1,1,2,0
Brazil,-14.235004,-51.92528,1985,1,2,0,2,2,2,2,2,2,0
Brazil,-14.235004,-51.92528,1986,1,2,0,2,2,2,2,2,2,2
Brazil,-14.235004,-51.92528,1987,0,1,1,2,2,2,1,1,2,1
Brazil,-14.235004,-51.92528,1988,1,2,0,1,2,2,2,2,2,2
Brazil,-14.235004,-51.92528,1989,0,2,0,2,2,2,2,2,2,2
Brazil,-14.235004,-51.92528,1990,0,2,0,2,2,2,1,1,2,1
Brazil,-14.235004,-51.92528,1991,0,2,0,2,2,2,2,2,2,1
Brazil,-14.235004,-51.92528,1992,0,2,0,2,1,2,2,1,2,1
Brazil,-14.235004,-51.92528,1993,0,2,0,2,2,2,2,2,2,1
Brazil,-14.235004,-51.92528,1994,0,2,0,2,1,1,1,2,2,1
Brazil,-14.235004,-51.92528,1995,0,1,0,2,2,2,1,2,2,0
Brazil,-14.235004,-51.92528,1996,0,2,0,2,2,2,2,2,2,1
